index,id,title,duration,duration_min,url,is_short_duration_le_60,categories
292,VPIGq6S2qQw,sub) 모두가 몰랐던 ‘스즈메의 문단속’고양이 다이진의 속마음과 설정! 제목부터 잘못되었다고..?! 🫢(feat.수의사 미야옹철),614.0,10.23,https://www.youtube.com/watch?v=VPIGq6S2qQw,False,건강/진료
293,Vf6zdxeyT4k,고양이들이 서로 싸운다면 ‘이것’ 때문입니다! 고양이 싸움 해결,666.0,11.1,https://www.youtube.com/watch?v=Vf6zdxeyT4k,False,기타/엔터테인먼트
294,Ytk-jS_Cg6k,고양이가 온몸으로 표현하는 '나 아파요'의 신호😿,882.0,14.7,https://www.youtube.com/watch?v=Ytk-jS_Cg6k,False,기타/엔터테인먼트
295,yNLd8iIM9NA,내돈내산 미야옹철수의사의 난이도별 먹이퍼즐 추천템 5가지🧩,646.0,10.77,https://www.youtube.com/watch?v=yNLd8iIM9NA,False,건강/진료;생활/돌봄
296,IeT0G-dHqdg,보호자가 신상을 좋아하면 고양이도 신상 집착묘가 된다고?🐱💍👑,789.0,13.15,https://www.youtube.com/watch?v=IeT0G-dHqdg,False,행동/감정;생활/돌봄
297,Nextk2RKA_4,sub) 물속으로 뛰어든 황당한 고양이 사건의 전말🌊막무가네 무지의 마음을 들어봅니다,737.0,12.28,https://www.youtube.com/watch?v=Nextk2RKA_4,False,기타/엔터테인먼트
298,rGYuX8g-L20,동네 일짱 먹던 고양이를 냥줍했습니다,787.0,13.12,https://www.youtube.com/watch?v=rGYuX8g-L20,False,기타/엔터테인먼트
299,m5aPS8SmNBw,집나간 고양이 찾는 응급지침🚨고양이 가출 필수시청!,820.0,13.67,https://www.youtube.com/watch?v=m5aPS8SmNBw,False,생활/돌봄
300,TbMrJkmBy70,"[v-log] 봄날, 고양이와 책, 빵지순례, 산책길, 완벽했던 미야옹철의 원픽 동네는?!",519.0,8.65,https://www.youtube.com/watch?v=TbMrJkmBy70,False,기타/엔터테인먼트
301,i2LD7RqgLj0,장인어른 이 정도면 돈내셔야 하는 거 아닌지요..?궁금증 다 털고 가셨습니다(난센스퀴즈有),500.0,8.33,https://www.youtube.com/watch?v=i2LD7RqgLj0,False,기타/엔터테인먼트
302,pSYr3PEhnY8,난생처음 고양이를 만나본 아이의 반응은? 👧🏻🐱,389.0,6.48,https://www.youtube.com/watch?v=pSYr3PEhnY8,False,기타/엔터테인먼트
303,czh1dOSUEuI,자동급식기 패는 고양이! 아 이런 사연이 😭,802.0,13.37,https://www.youtube.com/watch?v=czh1dOSUEuI,False,기타/엔터테인먼트
304,btS_B-x6R9g,고양이는 게맛을 알까?,550.0,9.17,https://www.youtube.com/watch?v=btS_B-x6R9g,False,기타/엔터테인먼트
305,BSta0cu9uhQ,내게서 나는 낯선 고양이의 냄새를 우리집 고양이는 알아차릴까?,763.0,12.72,https://www.youtube.com/watch?v=BSta0cu9uhQ,False,생활/돌봄
306,tr2iM4OFaNw,내가 유퀴즈를 안나간 이유...미야옹철 눈물의 기자회견(아님) 신변잡기 Q&A 3탄!,935.0,15.58,https://www.youtube.com/watch?v=tr2iM4OFaNw,False,건강/진료
307,PSepFVEiRDU,이런 구강구조는 난생처음 봅니다 어메이징한 고양이 모리스에 대한 요모조모 전격분석!,662.0,11.03,https://www.youtube.com/watch?v=PSepFVEiRDU,False,기타/엔터테인먼트
308,l1fHDQjXyx0,고양이 때문에 망한 나라가 있다? 수의사가 알려주는 대환장 핏빛찬란 고양이의 역사,717.0,11.95,https://www.youtube.com/watch?v=l1fHDQjXyx0,False,건강/진료
309,tWYgMpVkQWY,고양이판 슬램덩크🏀강백호 서태웅 송태섭은 누굴까?가상캐스팅 해보기(약스포),630.0,10.5,https://www.youtube.com/watch?v=tWYgMpVkQWY,False,기타/엔터테인먼트
310,TFgbjAxU_4w,(나이는 꺾여도) 중요한건 꺾이지 않는 마음이니까✌️고양이 나이대별 관리의 모든 것!,797.0,13.28,https://www.youtube.com/watch?v=TFgbjAxU_4w,False,기타/엔터테인먼트
311,acMcTMou1xM,"어디가서 말하기 남부끄러운 고양이의 은밀한 취미생활,,👃🏻👃🏻👃🏻",712.0,11.87,https://www.youtube.com/watch?v=acMcTMou1xM,False,기타/엔터테인먼트
312,6Gp4Z_BX5sU,장화신은 고양이 사실은 유기묘..?🥺고양이 전문 수의사의 솔직 리뷰! (스포주의),660.0,11.0,https://www.youtube.com/watch?v=6Gp4Z_BX5sU,False,건강/진료
313,NohhG-ObaYs,sub) 현실에선 동물병원 원장인 내가 이세계에선 인턴..? 15년차 수의사가 직접 해보는 닌텐도 동물병원 게임👾🎮,759.0,12.65,https://www.youtube.com/watch?v=NohhG-ObaYs,False,건강/진료
314,pH-_VrM2q4Y,인간과 고양이가 보는 세상은 어떻게 다를까?,676.0,11.27,https://www.youtube.com/watch?v=pH-_VrM2q4Y,False,기타/엔터테인먼트
315,jEkxITsyyzk,"맛있는거 먹고 눈물샘 터져 펑펑 우는 고양이,,, 혹시 엄마가 밥 안주니?",699.0,11.65,https://www.youtube.com/watch?v=jEkxITsyyzk,False,기타/엔터테인먼트
316,u1Ic6tYDXM4,호섭이 아버님의 유튜브 욕심...그래서 구독자 몇명을 원하신다고요?,673.0,11.22,https://www.youtube.com/watch?v=u1Ic6tYDXM4,False,기타/엔터테인먼트
317,BLa3vMHp9C0,뿜뿜 빠지는 고양이털! 사람 신장에 위험한거 아니에요? 키우기 무서워요!,595.0,9.92,https://www.youtube.com/watch?v=BLa3vMHp9C0,False,기타/엔터테인먼트
318,dMI7QW1dA8o,옆 집 고양이는 어디에서 데려왔을까? 흥미진진한 남의집 고양이들의 사정 2022년 고양이 어워드 완결편! 🐈🐈‍⬛,504.0,8.4,https://www.youtube.com/watch?v=dMI7QW1dA8o,False,생활/돌봄
319,cqHfTJWUF0w,가장 많은 고양이 이름 2위는 레오! 과연 대망의 1위는? 2022년 고양이 빅데이터 완벽 정리 | 미야옹서베이,390.0,6.5,https://www.youtube.com/watch?v=cqHfTJWUF0w,False,기타/엔터테인먼트
320,-k9bd9xCXdQ,수의사 선생님! 개와 고양이는 영원한 원수지간 인가요?! 😭,727.0,12.12,https://www.youtube.com/watch?v=-k9bd9xCXdQ,False,건강/진료
321,vW0DyBraVxs,sub) 고양이가 집사를 사랑한다고 말하는 애정표현 9가지💕,660.0,11.0,https://www.youtube.com/watch?v=vW0DyBraVxs,False,생활/돌봄
322,TYTS6iNoSqo,혼나면 구석에 박혀서 벽만 긁는 고양이...너무 소심해요,743.0,12.38,https://www.youtube.com/watch?v=TYTS6iNoSqo,False,기타/엔터테인먼트
323,pq8TNlKHb8A,이 눈물이 악어의 눈물?🐊 고양이는 왜 눈물을 흘릴까?,572.0,9.53,https://www.youtube.com/watch?v=pq8TNlKHb8A,False,기타/엔터테인먼트
324,2lUSNmlISQg,sub) 태어나서 처음 강아지를 본 수의사네 고양이들의 반응은? 🐶vs🐱,483.0,8.05,https://www.youtube.com/watch?v=2lUSNmlISQg,False,건강/진료
325,H-_mj6o3YFk,[고양이 v-log] 포근포근💭털뚠뚠이들의 겨울(순 고양이 위주 영상),645.0,10.75,https://www.youtube.com/watch?v=H-_mj6o3YFk,False,기타/엔터테인먼트
326,nn1-BR1feEg,개미는 오늘도(뚠뚠) 출근한다네~(이벤트있음😎),508.0,8.47,https://www.youtube.com/watch?v=nn1-BR1feEg,False,브이로그/서사
327,Xhu1ZZ2hYHk,고양이에게 꾹꾹이 받는 가장 쉬운 방법 (feat. 수의사),698.0,11.63,https://www.youtube.com/watch?v=Xhu1ZZ2hYHk,False,건강/진료
328,2kBaA4jDQ8s,충격! 두 발로 걷는 고양이! 이게 맞나요?,740.0,12.33,https://www.youtube.com/watch?v=2kBaA4jDQ8s,False,기타/엔터테인먼트
329,2xh_R7RjzfU,사실 여러분 고양이도 화장실 가기를 힘들어하고 있을지 몰라요!,771.0,12.85,https://www.youtube.com/watch?v=2xh_R7RjzfU,False,생활/돌봄
330,uu7pT4yChEE,아기고양이가 이렇게 “위협적”으로 하악질하는 이유😨,651.0,10.85,https://www.youtube.com/watch?v=uu7pT4yChEE,False,브이로그/서사
331,5YJWRcM0FFQ,"sub) 고양이 얼굴만 봐도 성별 구분 완전 가능!! 암컷 수컷 놀라운 차이점(수명,성격, 질병 등)",696.0,11.6,https://www.youtube.com/watch?v=5YJWRcM0FFQ,False,행동/감정;건강/진료
332,7t7AWUtscDE,그때 이것만 있었더라면…고양이랑 이사하기 진짜_최종_final.mp4,546.0,9.1,https://www.youtube.com/watch?v=7t7AWUtscDE,False,기타/엔터테인먼트
333,-LCPTxJj--8,고양이는 자기가 귀여운걸 알까? Feat.수의사,419.0,6.98,https://www.youtube.com/watch?v=-LCPTxJj--8,False,건강/진료
334,8JxE9lZG3og,재즈가 뭐라고 생각하세요?,204.0,3.4,https://www.youtube.com/watch?v=8JxE9lZG3og,False,기타/엔터테인먼트
335,Abse5M4ws-4,sub) 수의사가 경배하는 천사 고양이 3대장,711.0,11.85,https://www.youtube.com/watch?v=Abse5M4ws-4,False,건강/진료
336,E9pDidAfj4k,약에 취해 싸우는 우리 고양이들 어떡하죠?,890.0,14.83,https://www.youtube.com/watch?v=E9pDidAfj4k,False,행동/감정
337,9cg0nONseWU,네 발톱을 훔쳐가요(훔쳐가요)(훔쳐가요)…고양이 발톱 쉽게 깎는 꿀팁대방출,279.0,4.65,https://www.youtube.com/watch?v=9cg0nONseWU,False,건강/진료
338,H1RK9KAkioc,고양이들은 달라집니다 야생고양이 순화의 완전판! 배은망덕고양이들 채널통역,815.0,13.58,https://www.youtube.com/watch?v=H1RK9KAkioc,False,생활/돌봄
339,p2jy1tSEc-E,"고양이가 '이 행동'을 하지않는다면 당신, 반가운 존재는 아니군요😮‍💨",680.0,11.33,https://www.youtube.com/watch?v=p2jy1tSEc-E,False,행동/감정
340,dOoKRBkvpWw,[v-log] 이 세상 고양이 잔뜩 만나고 온 힐링여행🐈,373.0,6.22,https://www.youtube.com/watch?v=dOoKRBkvpWw,False,기타/엔터테인먼트
341,TR5gaQj0D1Y,sub) 15년차 수의사 미야옹철이 만난 최고의 보호자 best5! 인류애 풀충전💯💓,789.0,13.15,https://www.youtube.com/watch?v=TR5gaQj0D1Y,False,건강/진료;생활/돌봄
342,6AQPXl4iQGg,고양이들이 각양각색으로 위협적입니다. 아주 무서워 죽겠습니다.,678.0,11.3,https://www.youtube.com/watch?v=6AQPXl4iQGg,False,기타/엔터테인먼트
343,Er3imlMA1JY,내 어깨를 봐 아무도 없잖아😿고양이 만나 인생역전한 이야기를 본 수의사의 반응?,630.0,10.5,https://www.youtube.com/watch?v=Er3imlMA1JY,False,건강/진료;브이로그/서사
344,JAeqboRuM7c,착한 고양이 성격을 사납게도 만들수 있나요?😾,718.0,11.97,https://www.youtube.com/watch?v=JAeqboRuM7c,False,행동/감정
345,RrvRkuWWksw,안 쓰는 고양이 기구 사용하게 하는 가장 쉬운 방법 (feat. 수의사),872.0,14.53,https://www.youtube.com/watch?v=RrvRkuWWksw,False,건강/진료
346,fw87QS_0Fls,호섭처남! 이번 여름 어떻게 지냈어?,382.0,6.37,https://www.youtube.com/watch?v=fw87QS_0Fls,False,기타/엔터테인먼트
347,ElD2AlWSIgA,행복한 추석🌝을 위한 고양이 명절백서📖,635.0,10.58,https://www.youtube.com/watch?v=ElD2AlWSIgA,False,기타/엔터테인먼트
348,mTDL_QQqN4o,sub) 이건 그린라이트일까요?🥦🍀🍏🥝스트릿출신 오들이와 친해지길 바라! 김메주와 고양이들 채널통역!,735.0,12.25,https://www.youtube.com/watch?v=mTDL_QQqN4o,False,기타/엔터테인먼트
349,BfK0Ov7H1HI,고양이에게 물렸을 때 하면 절대 안되는 행동들!,557.0,9.28,https://www.youtube.com/watch?v=BfK0Ov7H1HI,False,행동/감정
350,DC2b1bh5fC4,[미공개영상] 사모님의 앙증맞은 아깽이 모습! 외동딸이었던 과거 대공개!,370.0,6.17,https://www.youtube.com/watch?v=DC2b1bh5fC4,False,브이로그/서사
351,VwZuyKJ6jx4,흠…이 채널은 말이죠…편집자가 말하는 미야옹철의 문제점!!!(🥕🥕),481.0,8.02,https://www.youtube.com/watch?v=VwZuyKJ6jx4,False,생활/돌봄
352,FC7D8FGdgIA,물고 빨고 핥고💋냅다 키스 갈기는 고양이! 집사입술 괜찮아? 우리 질투는 괜찮고?,607.0,10.12,https://www.youtube.com/watch?v=FC7D8FGdgIA,False,생활/돌봄
353,E-3007I-9Yc,고양이가 “이 행동”을 한다면 싫다는 뜻입니다. (feat. 수의사),483.0,8.05,https://www.youtube.com/watch?v=E-3007I-9Yc,False,행동/감정;건강/진료
354,JkKeLDCmIKc,고양이와 이상한 변호사 우영우의 행동이 닮았다? 이들의 공통점 5가지🤚,496.0,8.27,https://www.youtube.com/watch?v=JkKeLDCmIKc,False,행동/감정;건강/진료
355,ODVMlz_tvXw,[미공개영상] 길고양이 출신 애기씨의 귀여워도 너~무 귀여운 어린시절 풉니다,244.0,4.07,https://www.youtube.com/watch?v=ODVMlz_tvXw,False,기타/엔터테인먼트
356,D99l3famO4g,그래서 수의사네 고양이는 무슨 사료를 먹고 있을까?,785.0,13.08,https://www.youtube.com/watch?v=D99l3famO4g,False,건강/진료;생활/돌봄
357,cKYpHjXrPEY,😼고양이 관상분석!,718.0,11.97,https://www.youtube.com/watch?v=cKYpHjXrPEY,False,기타/엔터테인먼트
358,qCQcCDOzq5c,아깽이들의 꼬리 3연펑💥💥💥하찮은 민들레 홀씨들에게 대체 무슨 일이?,683.0,11.38,https://www.youtube.com/watch?v=qCQcCDOzq5c,False,기타/엔터테인먼트
359,QaxxKRlGvmU,"sub) 부모님이 교사여도 사고치는 애, 그게 우리집이에요😫고양이 건강검진 다녀온 날🏥",710.0,11.83,https://www.youtube.com/watch?v=QaxxKRlGvmU,False,건강/진료;생활/돌봄
360,R0hh1Dtkg94,sub) 김명철 수의사가 겪은 충격과 공포의 고양이 진료 썰!😱다시는 고양이에게 까불지 않겠습니다,726.0,12.1,https://www.youtube.com/watch?v=R0hh1Dtkg94,False,건강/진료
361,c-yTx9J_F7M,묘생이 괴롭다? 고양이가 고통받는 5가지 이유!,596.0,9.93,https://www.youtube.com/watch?v=c-yTx9J_F7M,False,기타/엔터테인먼트
362,TBzx70DMfZk,"다 찍어놓고 방송불가된 썰, 전 스태프 식겁한 고양이등 고부해 비하인드! 이제는 말할 수 있다",669.0,11.15,https://www.youtube.com/watch?v=TBzx70DMfZk,False,기타/엔터테인먼트
363,J3_Evbl9GQo,"sub) 서로 채우며 살아가는 곳, 한국의 고양이섬 쑥섬에 다녀왔어요!🌴",548.0,9.13,https://www.youtube.com/watch?v=J3_Evbl9GQo,False,건강/진료
364,P9JJlUBHmiw,계속 울어대는 고양이 때문에 너무 힘듭니다😿 목청은 또 왜이렇게 큰가요?,729.0,12.15,https://www.youtube.com/watch?v=P9JJlUBHmiw,False,기타/엔터테인먼트
365,mu9SRvbyWeg,고양이도 비가 오면 감성이 촉촉해질까? 창가를 보는 뒷모습이 쓸쓸해☔️,668.0,11.13,https://www.youtube.com/watch?v=mu9SRvbyWeg,False,기타/엔터테인먼트
366,iHmFeioS9mU,여태까지 고양이 빗질 잘못했다고? 수의사가 알려주는 고양이 빗질의 정석! 🎀,492.0,8.2,https://www.youtube.com/watch?v=iHmFeioS9mU,False,건강/진료
367,WtsJAkm6oos,"짝의 ‘남자 5호’였던 수의사, 아내와 함께 과거 연애프로그램 출연분 다시보기!",498.0,8.3,https://www.youtube.com/watch?v=WtsJAkm6oos,False,건강/진료
368,1ycVL6XY5vY,행복한 뚱냥이는 없다! 고양이를 비만으로 만드는 확실한 방법 5가지 🐽,550.0,9.17,https://www.youtube.com/watch?v=1ycVL6XY5vY,False,기타/엔터테인먼트
369,YvGW8RjsTeI,고양이 4마리가 사는 10평대 집🏠호화궁궐로 만들어줄 캣테리어의 마법💫,725.0,12.08,https://www.youtube.com/watch?v=YvGW8RjsTeI,False,생활/돌봄
370,4yjFxKSe1RE,"우리집 고양이, 병원에 쉽게 데려가는 법! 👨‍⚕️수의사가 알려드립니다.",701.0,11.68,https://www.youtube.com/watch?v=4yjFxKSe1RE,False,건강/진료;생활/돌봄
371,Uik_gVjeRtY,"사람 아이와 고양이, 함께 살면 안된다고? 🤔",487.0,8.12,https://www.youtube.com/watch?v=Uik_gVjeRtY,False,건강/진료
372,lC09opL-ps8,팬아트를 받았는데요...미야옹철 팬....맞죠?,553.0,9.22,https://www.youtube.com/watch?v=lC09opL-ps8,False,기타/엔터테인먼트
373,UYyff0zxNwY,sub) 한편의 휴먼&의학 드라마였어…😿 윤그린님의 길고양이 모네 구조일지 통역!,787.0,13.12,https://www.youtube.com/watch?v=UYyff0zxNwY,False,기타/엔터테인먼트
374,m0Oel8uFMHs,고양이만 두고 여행가는 집사가 꼭 지켜야할 것🧳,501.0,8.35,https://www.youtube.com/watch?v=m0Oel8uFMHs,False,생활/돌봄
375,9r3oLBAbf8o,미안하지만 거절한다!! 고양이 집사에게 주고도 욕먹는 선물 List🎁,484.0,8.07,https://www.youtube.com/watch?v=9r3oLBAbf8o,False,생활/돌봄
376,6RkUUUfq0rs,30만 구독자 눈에 건배🍷 Q&A 미야옹철 고양이설 해명합니다,372.0,6.2,https://www.youtube.com/watch?v=6RkUUUfq0rs,False,기타/엔터테인먼트
377,aeJLVKkgE7c,"언젠가 한 번은 먹일날이온다!💊가루약, 알약, 캡슐약 난이도별 고양이 약먹이기 완전판!",394.0,6.57,https://www.youtube.com/watch?v=aeJLVKkgE7c,False,생활/돌봄
378,nK7Uj8IiJzk,이거 정말 고양이가 내는 소리 맞나요...?,736.0,12.27,https://www.youtube.com/watch?v=nK7Uj8IiJzk,False,기타/엔터테인먼트
379,i4ixAFjnAF0,토끼야? 강아쥐야??...괜찮겠어? 난 안귀여운 법을 모르는 고양인데,658.0,10.97,https://www.youtube.com/watch?v=i4ixAFjnAF0,False,기타/엔터테인먼트
380,nYcwmTvXGYA,세상에서 가장 오래 산 고양이는 몇 살?! 고양이 기네스북 미야옹철이 털어봅니다,540.0,9.0,https://www.youtube.com/watch?v=nYcwmTvXGYA,False,건강/진료
381,WvEgI4uFfh0,핥더니 갑자기 앙 물어버리는 고양이의 속마음,599.0,9.98,https://www.youtube.com/watch?v=WvEgI4uFfh0,False,기타/엔터테인먼트
382,mtALv4-M6gQ,고양이 집사들 성격 도대체 왜이래?🤷‍♀️,483.0,8.05,https://www.youtube.com/watch?v=mtALv4-M6gQ,False,행동/감정;생활/돌봄
383,5fpuEnkNHWE,새우 중의 새우🦐 킹블랙타이거 먹고 고양이가 난리났어요!,511.0,8.52,https://www.youtube.com/watch?v=5fpuEnkNHWE,False,기타/엔터테인먼트
384,4lgr3fu0_SU,sub) 고양이 이름 절대 이렇게 짓지 마세요!! 😱,428.0,7.13,https://www.youtube.com/watch?v=4lgr3fu0_SU,False,기타/엔터테인먼트
385,Hdc44_ew4Lo,기분좋은거...맞지??? 이해하기 힘든 고양이의 신기한 표정 5가지!,534.0,8.9,https://www.youtube.com/watch?v=Hdc44_ew4Lo,False,기타/엔터테인먼트
386,wim476J1X2s,동대문 원룸에 유기된 고양이들 근황! 큰고양이랑 봉사활동 다녀왔어요!,649.0,10.82,https://www.youtube.com/watch?v=wim476J1X2s,False,기타/엔터테인먼트
387,bX-bI0DqxxU,충격! 🤯 이 고양이는 엉덩이와 혀가 연결되어있습니다,689.0,11.48,https://www.youtube.com/watch?v=bX-bI0DqxxU,False,기타/엔터테인먼트
388,0_O3IOzNnqk,비둘기랑 맞짱뜬 썰 푼다,183.0,3.05,https://www.youtube.com/watch?v=0_O3IOzNnqk,False,기타/엔터테인먼트
389,MXimRcIh0CA,수의사가 절대 안 사는 고양이 제품들 5가지! 믿고 거르세요✋,649.0,10.82,https://www.youtube.com/watch?v=MXimRcIh0CA,False,건강/진료
390,DOhoWe2rnzY,"갑자기 목덜미를 물어버리는 고양이, 쌍방과실 몇 %일까? 고양이 블랙박스판결 김명철 TV",841.0,14.02,https://www.youtube.com/watch?v=DOhoWe2rnzY,False,기타/엔터테인먼트
391,hvF2MFzx0Vw,"🔥두 수의사가 붙었다! 영원한 난제, 강아지냐 고양이냐🐶🐱",448.0,7.47,https://www.youtube.com/watch?v=hvF2MFzx0Vw,False,건강/진료
392,BaV2YBeu9BE,다른집은 고양이 키우는데 한달에 얼마나 쓸까?💰통계로 보는 고양이 육아법 | 미야옹서베이,695.0,11.58,https://www.youtube.com/watch?v=BaV2YBeu9BE,False,생활/돌봄
393,HXVUT4iHRwI,코로나 걸리면 원룸에 혼자있는 고양이는 누가 챙기지?,724.0,12.07,https://www.youtube.com/watch?v=HXVUT4iHRwI,False,기타/엔터테인먼트
394,8BDy_5RSuHM,이거 안 보고 동물병원 가면 후회합니다! 병원가기 전 준비할 것,577.0,9.62,https://www.youtube.com/watch?v=8BDy_5RSuHM,False,건강/진료
395,W0rAZmGKXGw,수의사 미야옹철네 고양이 사모님 애기씨 큐앤에이라옹~! tmi 대방출 한다냥😻,536.0,8.93,https://www.youtube.com/watch?v=W0rAZmGKXGw,False,건강/진료;브이로그/서사
396,jzPqM6GBy70,sub) 의도치 않은 또 한번의 v-log 이번엔 자가격리를 곁들인…,403.0,6.72,https://www.youtube.com/watch?v=jzPqM6GBy70,False,기타/엔터테인먼트
397,E2TnU97ouP8,[v-log] 휴일이 더 바쁜거 같은 수의사 집사의 하루🌧,1254.0,20.9,https://www.youtube.com/watch?v=E2TnU97ouP8,False,건강/진료;생활/돌봄
398,2Vsx7vYWkV4,sub) 누군가 고양이서열에 대해 묻는다면 고갤들어 똥괭이네를 보라,685.0,11.42,https://www.youtube.com/watch?v=2Vsx7vYWkV4,False,건강/진료
399,m21i5k0xDFw,흐물흐물 주르륵 고양이가 늘어나는 이유! 고양이 액체설💦,398.0,6.63,https://www.youtube.com/watch?v=m21i5k0xDFw,False,기타/엔터테인먼트
400,8QCqYER9tXQ,잠시 집을 떠나야하는데...그동안 고양이는 저를 잊겠죠?,625.0,10.42,https://www.youtube.com/watch?v=8QCqYER9tXQ,False,생활/돌봄
401,BkliyCkvp3k,"나가려고 하면 문앞을 막는 고양이, 날 너무 사랑하나봐🤔",818.0,13.63,https://www.youtube.com/watch?v=BkliyCkvp3k,False,기타/엔터테인먼트
402,bh4Szf4c-kc,입양을 고민하는 초보집사가 반드시 알아야 할 고양이 십계명,652.0,10.87,https://www.youtube.com/watch?v=bh4Szf4c-kc,False,생활/돌봄
403,NoYSS_HOTVQ,sub) 애니를 의학 다큐로 받는 수의사가 있다? 톰과 제리 리뷰!,603.0,10.05,https://www.youtube.com/watch?v=NoYSS_HOTVQ,False,건강/진료
404,RcYk5wQAQ7w,지금껏 몰랐던 고양이가 상자를 좋아하는 과학적 이유 4가지📦,375.0,6.25,https://www.youtube.com/watch?v=RcYk5wQAQ7w,False,행동/감정
405,ZXigM6KAYN0,sub) 장인어른 돈으로 대신 쇼핑해봤습니다 FLEX~💸,409.0,6.82,https://www.youtube.com/watch?v=ZXigM6KAYN0,False,기타/엔터테인먼트
406,T0put3S0D8w,고양이 수제간식으로 파인다이닝 차리기,732.0,12.2,https://www.youtube.com/watch?v=T0put3S0D8w,False,생활/돌봄
407,Y-6dvs7e71M,문열어달라고 울어대서 열어주면 쌩까요 고양이가 절 놀리는 건가요?,772.0,12.87,https://www.youtube.com/watch?v=Y-6dvs7e71M,False,기타/엔터테인먼트
408,Vx42cs-7clg,큰일났어요! 고양이가 이상한 나라로 떨어져요! 착시매트 실험🙀,235.0,3.92,https://www.youtube.com/watch?v=Vx42cs-7clg,False,기타/엔터테인먼트
409,tARGtlcSMFg,"고양이 엉덩이 닦아주는 삶, 이대로 괜찮은가?",643.0,10.72,https://www.youtube.com/watch?v=tARGtlcSMFg,False,기타/엔터테인먼트
410,bCeAq9a5TDg,sub) 고양이가 집사를 핥는 이유 4가지! 🤪👅,509.0,8.48,https://www.youtube.com/watch?v=bCeAq9a5TDg,False,생활/돌봄
411,jGgprxJT42A,sub) 고양이가 집사에게 사랑받지 못한다고 느끼는 5가지 순간들,606.0,10.1,https://www.youtube.com/watch?v=jGgprxJT42A,False,생활/돌봄
412,otW6JTpo5l4,sub) 고양이는 진짜 보은을 하나요? 행동전문가 미야옹철의 고양이 애니리뷰(결말포함),537.0,8.95,https://www.youtube.com/watch?v=otW6JTpo5l4,False,행동/감정
413,vaNes3RBdNc,v-log) 북촌에서 김치찜 먹고 고양이 전시회 다녀왔어요|북촌도담🥘|블루보틀☕️|고양이투어🐱,425.0,7.08,https://www.youtube.com/watch?v=vaNes3RBdNc,False,기타/엔터테인먼트
414,tQRyjZr550g,나이가 몇갠데 아직 엄마젖을 빠는 고양이가 있다? 세상에 이런일이,706.0,11.77,https://www.youtube.com/watch?v=tQRyjZr550g,False,기타/엔터테인먼트
415,nH2cx8wtl8s,sub) 영원히 '22마리'일 똥괭이네 할배에게서 온 편지📭,848.0,14.13,https://www.youtube.com/watch?v=nH2cx8wtl8s,False,건강/진료
416,SeVUpv9Tg9g,"150마리 고양이 “진짜” 골골송 모음🎧 (고양이를 위한 진정, 힐링, 수면 음악)",1730.0,28.83,https://www.youtube.com/watch?v=SeVUpv9Tg9g,False,기타/엔터테인먼트
417,6xcZnQErHAE,sub) 잠 자는 자세를 보면 우리집 고양이의 기분과 상태를 알수있다?😴💤,580.0,9.67,https://www.youtube.com/watch?v=6xcZnQErHAE,False,생활/돌봄
418,5dlpnki9PNA,단돈 0원 먹이퍼즐 DIY🧸 김명철 선생님의 만들어볼까요?,579.0,9.65,https://www.youtube.com/watch?v=5dlpnki9PNA,False,생활/돌봄
419,VQ-oLZ_viwE,양볼에 도토리 15개쯤 넣은거 같은 우리 고양이 정상인가요?,705.0,11.75,https://www.youtube.com/watch?v=VQ-oLZ_viwE,False,기타/엔터테인먼트
420,C1dsnD5nMto,고양이 털색과 성격은 정말 상관있는걸까? | 미야옹서베이,724.0,12.07,https://www.youtube.com/watch?v=C1dsnD5nMto,False,행동/감정
421,0WMxEla5NBs,이런 제가 감히 고양님을 키워도 될까요...?🥺 고없파의 순수한 질문! 집사의 자격은 뭘까?,678.0,11.3,https://www.youtube.com/watch?v=0WMxEla5NBs,False,생활/돌봄
422,lKycfeLhVSs,그렇게 됐다. 고양이가 핥아서 탈모 되기로.,677.0,11.28,https://www.youtube.com/watch?v=lKycfeLhVSs,False,기타/엔터테인먼트
423,TAeQmjV4zYg,sub) 사랑이 참 지독하다.....고양이 입냄새의 원인 6가지!,497.0,8.28,https://www.youtube.com/watch?v=TAeQmjV4zYg,False,기타/엔터테인먼트
424,iNVTu-d0d3w,하루를 만드는 습관🌤️갓생사는 고양이의 모닝루틴😼,462.0,7.7,https://www.youtube.com/watch?v=iNVTu-d0d3w,False,기타/엔터테인먼트
425,t4itUbShqY8,내탓이오 내가 만들었소...고양이 분리불안 만드는 집사의 5가지 습관,658.0,10.97,https://www.youtube.com/watch?v=t4itUbShqY8,False,생활/돌봄
426,TWgfpH6u5u4,보일러면 될 줄 알았는데 🥶 고양이와 건강한 겨울나기 꿀팁 5 가지!,632.0,10.53,https://www.youtube.com/watch?v=TWgfpH6u5u4,False,건강/진료
427,yEySNnjekHc,sub) 😼이리오너라~고양이와 함께 사는 수의사네 집 룸투어,675.0,11.25,https://www.youtube.com/watch?v=yEySNnjekHc,False,건강/진료;생활/돌봄
428,ySt-m5UdtE0,고없파 대표로 고양이집 찾아가봤습니다,443.0,7.38,https://www.youtube.com/watch?v=ySt-m5UdtE0,False,생활/돌봄
429,scycspFJw58,역시…곤란한가요? 고양이에게 『삐약』소리를 들으면?,813.0,13.55,https://www.youtube.com/watch?v=scycspFJw58,False,기타/엔터테인먼트
